Site Name,Division,Line Segment,Mile Post,Radio ID #,Version,SMID,SM EMP Address,SiteID,Network ID,Tx Power Offset,SFLen,FFrame,Number of WIUs,DSB,Slot 1,Slot 2,Slot 3,Slot 4,DSB1,DSB2,DSB3,DSB4,DSB5,DSB6,CONNECT,REPEAT,REPEAT DSB 1,REPEAT FTDMA 1,REPEAT DSB 2,REPEAT FTDMA 2,REPEAT DSB 3,REPEAT FTDMA 3,HOLDOFF,SBM MOD,Lat DD:MM.MMMN,Long DD:MM.MMMW,Height (m)
BASSITT CREEK,Alabama,MB,73.4,3942876,MTA17-2019-018,w66110901r,ns.w.661109:01.r.sma,661109,0,0,4000,0,1,ON,,,,,"661109,1","661109,2","661109,3","661109,4","661109,5","661109,6",3680181,OFF,,,,,,,5,,31:37.1164N, 87:43.3119W,44
ALLEN-CR 29,Alabama,MB,74.9,3942877,MTA17-2019-018,w66111001r,ns.w.661110:01.r.sma,661110,0,0,4000,0,1,ON,,,,,"661110,1","661110,2","661110,3","661110,4","661110,5","661110,6",3680181,OFF,,,,,,,5,,31:35.7740N, 87:43.6401W,44
WALKER SPRINGS RD,Alabama,MB,80.7,3942878,MTA17-2019-018,w66112101r,ns.w.661121:01.r.sma,661121,0,0,4000,0,1,ON,,,,,"661121,1","661121,2","661121,3","661121,4","661121,5","661121,6",3680182,OFF,,,,,,,5,,31:32.4811N, 87:47.4371W,26
JACKSON IND,Alabama,MB,85.5,3942879,MTA17-2019-018,w66112201r,ns.w.661122:01.r.sma,661122,0,0,4000,0,1,ON,,,,,"661122,1","661122,2","661122,3","661122,4","661122,5","661122,6",3680182,OFF,,,,,,,5,,31:30.6918N, 87:51.7110W,24
BOISE CASCADE,Alabama,MB,86,3942880,F1,w66112301r,ns.w.661123:01.r.sma,661123,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
DEPOT ST,Alabama,MB,87.6,3942881,MTA17-2019-018,w66112401r,ns.w.661124:01.r.sma,661124,0,0,4000,0,1,ON,,,,,"661124,1","661124,2","661124,3","661124,4","661124,5","661124,6",3680182,OFF,,,,,,,5,,31:29.8870N, 87:53.6735W,20
TOMBIGBEE BRIDGE,Alabama,MB,88.2,3942882,MTA17-2019-018,w66112501r,ns.w.661125:01.r.sma,661125,0,0,4000,0,1,ON,,,,,"661125,1","661125,2","661125,3","661125,4","661125,5","661125,6",3680182,OFF,,,,,,,5,,31:29.6973N, 87:54.3349W,18
COOP ELECTRIC,Alabama,MB,88.5,3942883,F1,w66112601r,ns.w.661126:01.r.sma,661126,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
CARSON,Alabama,MB,91.1,3942884,MTA17-2019-018,w66112701r,ns.w.661127:01.r.sma,661127,0,0,4000,0,1,ON,,,,,"661127,1","661127,2","661127,3","661127,4","661127,5","661127,6",3680182,OFF,,,,,,,5,,,,0
WAGER,Alabama,MB,95,3942885,MTA17-2019-018,w66112801r,ns.w.661128:01.r.sma,661128,0,0,4000,0,1,ON,,,,,"661128,1","661128,2","661128,3","661128,4","661128,5","661128,6",3680182,OFF,,,,,,,5,,31:26.4834N, 87:59.6284W,16
BOYKIN,Alabama,MB,105,3942886,F1,w66112901r,ns.w.661129:01.r.sma,661129,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
GEIGY CHEM 2,Alabama,MB,106.6,3942887,MTA17-2019-018,w66113001r,ns.w.661130:01.r.sma,661130,0,0,4000,0,1,ON,,,,,"661130,1","661130,2","661130,3","661130,4","661130,5","661130,6",3680183,OFF,,,,,,,5,,31:16.6726N, 88:00.4919W,21
GEIGY CHEM  5,Alabama,MB,106.9,3942888,MTA17-2019-018,w66114101r,ns.w.661141:01.r.sma,661141,0,0,4000,0,1,ON,,,,,"661141,1","661141,2","661141,3","661141,4","661141,5","661141,6",3680183,OFF,,,,,,,5,,31:15.9475N, 88:00.4854W,20
OLIN-MCINTOSH PLT RD,Alabama,MB,114,3942889,MTA17-2019-018,w66114201r,ns.w.661142:01.r.sma,661142,0,0,4000,0,1,ON,,,,,"661142,1","661142,2","661142,3","661142,4","661142,5","661142,6",3680183,OFF,,,,,,,5,,,,0
MCINTOSH WOOD YARD,Alabama,MB,110.5,3942890,F1,w66114301r,ns.w.661143:01.r.sma,661143,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,31:07.2564N, 88:00.4674W,9
MT VERNON,Alabama,MB,120,3942891,MTA17-2019-018,w66114401r,ns.w.661144:01.r.sma,661144,0,0,4000,0,1,ON,,,,,"661144,1","661144,2","661144,3","661144,4","661144,5","661144,6",3680183,OFF,,,,,,,5,,31:05.1331N, 88:00.9800W,19
PRIVATE,Alabama,MB,124.7,3942892,F1,w66114501r,ns.w.661145:01.r.sma,661145,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
BARRY STEAM PLANT,Alabama,MB,125.8,3942893,MTA17-2019-018,w66114601r,ns.w.661146:01.r.sma,661146,0,0,4000,0,1,ON,,,,,"661146,1","661146,2","661146,3","661146,4","661146,5","661146,6",3680184,OFF,,,,,,,5,,31:00.1930N, 88:01.4303W,13
US AMINES,Alabama,MB,127.2,3942894,MTA17-2019-018,w66114701r,ns.w.661147:01.r.sma,661147,0,0,4000,0,1,ON,,,,,"661147,1","661147,2","661147,3","661147,4","661147,5","661147,6",3680184,OFF,,,,,,,5,,30:58.9706N, 88:01.3998W,31
ZENACA CHEMICAL,Alabama,MB,127.8,3942895,F1,w66114801r,ns.w.661148:01.r.sma,661148,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
AKZO CHEMICAL,Alabama,MB,128.2,3942896,MTA17-2019-018,w66114901r,ns.w.661149:01.r.sma,661149,0,0,4000,0,1,ON,,,,,"661149,1","661149,2","661149,3","661149,4","661149,5","661149,6",3680184,OFF,,,,,,,5,,30:58.2072N, 88:01.3953W,16
COAL CREEK,Alabama,MB,128.8,3942897,F1,w66115001r,ns.w.661150:01.r.sma,661150,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
COURTLANDS,Alabama,MB,128.5,3942898,F1,w66116101r,ns.w.661161:01.r.sma,661161,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
N CREOLA LOOP,Alabama,MB,130.9,3942899,MTA17-2019-018,w66116201r,ns.w.661162:01.r.sma,661162,0,0,4000,0,1,ON,,,,,"661162,1","661162,2","661162,3","661162,4","661162,5","661162,6",3680184,OFF,,,,,,,5,,30:55.7911N, 88:01.6433W,14
DEAD LAKE RD,Alabama,MB,133.6,3942900,MTA17-2019-018,w66116301r,ns.w.661163:01.r.sma,661163,0,0,4000,0,1,ON,,,,,"661163,1","661163,2","661163,3","661163,4","661163,5","661163,6",3680184,OFF,,,,,,,5,,30:53.5110N, 88:02.3702W,12
SAWMILL RD,Alabama,MB,141.1,3942901,MTA17-2019-018,w66116401r,ns.w.661164:01.r.sma,661164,0,0,4000,0,1,ON,,,,,"661164,1","661164,2","661164,3","661164,4","661164,5","661164,6",2621541,OFF,,,,,,,5,,30:47.3241N, 88:04.2705W,5
2nd AVENUE,Alabama,P,291.7,3942902,MTA11-2017-005,w66208301r,ns.w.662083:01.r.sma,662083,0,0,4000,0,1,ON,,,,,"662083,1","662083,2","662083,3","662083,4","662083,5","662083,6",,OFF,,,,,,,5,,,,0
SIG 293.7/293.8,Alabama,P,293.7,3942903,MTA11-2017-005,w66208401r,ns.w.662084:01.r.sma,662084,0,0,4000,0,1,ON,,,,,"662084,1","662084,2","662084,3","662084,4","662084,5","662084,6",,OFF,,,,,,,5,,,,0
SIG 295.5/295.6,Alabama,P,295.6,3942904,MTA11-2017-005,w66208501r,ns.w.662085:01.r.sma,662085,0,0,4000,0,1,ON,,,,,"662085,1","662085,2","662085,3","662085,4","662085,5","662085,6",,OFF,,,,,,,5,,,,0
EE SMITHS,Alabama,P,298,3942905,MTA11-2017-005,w66208601r,ns.w.662086:01.r.sma,662086,0,0,4000,0,1,ON,,,,,"662086,1","662086,2","662086,3","662086,4","662086,5","662086,6",,OFF,,,,,,,5,,,,0
WE SMITHS,Alabama,P,299.8,3942906,MTA11-2017-005,w66208701r,ns.w.662087:01.r.sma,662087,0,0,4000,0,1,ON,,,,,"662087,1","662087,2","662087,3","662087,4","662087,5","662087,6",,OFF,,,,,,,5,,,,0
SIG 302.7/302.8,Alabama,P,302.7,3942907,MTA11-2017-005,w66208801r,ns.w.662088:01.r.sma,662088,0,0,4000,0,1,ON,,,,,"662088,1","662088,2","662088,3","662088,4","662088,5","662088,6",,OFF,,,,,,,5,,,,0
EE BLEEKER,Alabama,P,305,3942908,MTA11-2017-005,w66208901r,ns.w.662089:01.r.sma,662089,0,0,4000,0,1,ON,,,,,"662089,1","662089,2","662089,3","662089,4","662089,5","662089,6",,OFF,,,,,,,5,,,,0
WE BLEEKER,Alabama,P,306.5,3942909,MTA11-2017-005,w66209001r,ns.w.662090:01.r.sma,662090,0,0,4000,0,1,ON,,,,,"662090,1","662090,2","662090,3","662090,4","662090,5","662090,6",,OFF,,,,,,,5,,,,0
SIG 309.7/309.8,Alabama,P,309.8,3942910,MTA11-2017-005,w66210101r,ns.w.662101:01.r.sma,662101,0,0,4000,0,1,ON,,,,,"662101,1","662101,2","662101,3","662101,4","662101,5","662101,6",,OFF,,,,,,,5,,,,0
SIG 312.8/312.9,Alabama,P,312.9,3942911,MTA11-2017-005,w66210201r,ns.w.662102:01.r.sma,662102,0,0,4000,0,1,ON,,,,,"662102,1","662102,2","662102,3","662102,4","662102,5","662102,6",,OFF,,,,,,,5,,,,0
ROYAL CITY,Alabama,P,315.5,3942912,MTA11-2017-005,w66210301r,ns.w.662103:01.r.sma,662103,0,0,4000,0,1,ON,,,,,"662103,1","662103,2","662103,3","662103,4","662103,5","662103,6",,OFF,,,,,,,5,,,,0
SIG 317.8/317.9,Alabama,P,317.9,3942913,MTA11-2017-005,w66210401r,ns.w.662104:01.r.sma,662104,0,0,4000,0,1,ON,,,,,"662104,1","662104,2","662104,3","662104,4","662104,5","662104,6",,OFF,,,,,,,5,,,,0
SIG 318.8/318.9,Alabama,P,318.8,3942914,MTA11-2017-005,w66210501r,ns.w.662105:01.r.sma,662105,0,0,4000,0,1,ON,,,,,"662105,1","662105,2","662105,3","662105,4","662105,5","662105,6",,OFF,,,,,,,5,,,,0
CSXT CROSSING,Alabama,P,319.7,3942915,MTA11-2017-005,w66210601r,ns.w.662106:01.r.sma,662106,0,0,4000,0,1,ON,,,,,"662106,1","662106,2","662106,3","662106,4","662106,5","662106,6",,OFF,,,,,,,5,,,,0
SIG 321.5/321.6,Alabama,P,321.4,3942916,MTA11-2017-005,w66210701r,ns.w.662107:01.r.sma,662107,0,0,4000,0,1,ON,,,,,"662107,1","662107,2","662107,3","662107,4","662107,5","662107,6",,OFF,,,,,,,5,,,,0
WE OPELIKA,Alabama,P,321.5,3942917,MTA11-2017-005,w66210801r,ns.w.662108:01.r.sma,662108,0,0,4000,0,1,ON,,,,,"662108,1","662108,2","662108,3","662108,4","662108,5","662108,6",,OFF,,,,,,,5,,,,0
SIG 324.0/324.1,Alabama,P,324.1,3942918,MTA11-2017-005,w66210901r,ns.w.662109:01.r.sma,662109,0,0,4000,0,1,ON,,,,,"662109,1","662109,2","662109,3","662109,4","662109,5","662109,6",,OFF,,,,,,,5,,,,0
SIG 326.7/326.8,Alabama,P,326.8,3942919,MTA11-2017-005,w66211001r,ns.w.662110:01.r.sma,662110,0,0,4000,0,1,ON,,,,,"662110,1","662110,2","662110,3","662110,4","662110,5","662110,6",,OFF,,,,,,,5,,,,0
EE GOLD RIDGE,Alabama,P,329.4,3942920,MTA11-2017-005,w66212101r,ns.w.662121:01.r.sma,662121,0,0,4000,0,1,ON,,,,,"662121,1","662121,2","662121,3","662121,4","662121,5","662121,6",,OFF,,,,,,,5,,,,0
WE GOLD RIDGE,Alabama,P,330.8,3942921,MTA11-2017-005,w66212201r,ns.w.662122:01.r.sma,662122,0,0,4000,0,1,ON,,,,,"662122,1","662122,2","662122,3","662122,4","662122,5","662122,6",,OFF,,,,,,,5,,,,0
SIG 334.0/334.1,Alabama,P,334,3942922,MTA11-2017-005,w66212301r,ns.w.662123:01.r.sma,662123,0,0,4000,0,1,ON,,,,,"662123,1","662123,2","662123,3","662123,4","662123,5","662123,6",,OFF,,,,,,,5,,,,0
SIG 337.4/337.5,Alabama,P,337.4,3942923,F1,w66212401r,ns.w.662124:01.r.sma,662124,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
EE CAMP HILL,Alabama,P,340.3,3942924,F1,w66212501r,ns.w.662125:01.r.sma,662125,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
WE CAMP HILL,Alabama,P,341.4,3942925,F1,w66212601r,ns.w.662126:01.r.sma,662126,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 344.2/344.3,Alabama,P,344.3,3942926,F1,w66212701r,ns.w.662127:01.r.sma,662127,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 346.8/346.9,Alabama,P,346.9,3942927,F1,w66212801r,ns.w.662128:01.r.sma,662128,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 349.2/349.3,Alabama,P,349.2,3942928,F1,w66212901r,ns.w.662129:01.r.sma,662129,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 352.2/352.3,Alabama,P,352.3,3942929,F1,w66213001r,ns.w.662130:01.r.sma,662130,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 355.3/355.4,Alabama,P,355.4,3942930,F1,w66214101r,ns.w.662141:01.r.sma,662141,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 358.2/358.3,Alabama,P,358.3,3942931,F1,w66214201r,ns.w.662142:01.r.sma,662142,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
EE ALEXANDER CITY,Alabama,P,361.1,3942932,F1,w66214301r,ns.w.662143:01.r.sma,662143,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
WE ALEXANDER CITY,Alabama,P,362.3,3942933,F1,w66214401r,ns.w.662144:01.r.sma,662144,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 365.2/365.3,Alabama,P,365.2,3942934,F1,w66214501r,ns.w.662145:01.r.sma,662145,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 368.3/368.4,Alabama,P,368.4,3942935,F1,w66214601r,ns.w.662146:01.r.sma,662146,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 371.2/371.3,Alabama,P,371.2,3942936,F1,w66214701r,ns.w.662147:01.r.sma,662147,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
EE GOODWATER,Alabama,P,373.7,3942937,F1,w66214801r,ns.w.662148:01.r.sma,662148,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
WE GOODWATER,Alabama,P,375.3,3942938,F1,w66214901r,ns.w.662149:01.r.sma,662149,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 378.2/378.3,Alabama,P,378.2,3942939,F1,w66215001r,ns.w.662150:01.r.sma,662150,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 381.2/381.3,Alabama,P,381.5,3942940,F1,w66216101r,ns.w.662161:01.r.sma,662161,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
EE TRAMMELS,Alabama,P,383.9,3942941,F1,w66216201r,ns.w.662162:01.r.sma,662162,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
WE TRAMMELS,Alabama,P,384.9,3942942,F1,w66216301r,ns.w.662163:01.r.sma,662163,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 387.5/387.6,Alabama,P,387.6,3942943,F1,w66216401r,ns.w.662164:01.r.sma,662164,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 389.8/389.9,Alabama,P,389.9,3942944,F1,w66216501r,ns.w.662165:01.r.sma,662165,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SYLACAUGA,Alabama,P,390.7,3942945,F1,w66216601r,ns.w.662166:01.r.sma,662166,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
KING,Alabama,P,391,3942946,F1,w66216701r,ns.w.662167:01.r.sma,662167,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
MIGNON,Alabama,P,391.9,3942947,F1,w66216901r,ns.w.662169:01.r.sma,662169,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
HIGHTOWER,Alabama,P,394.3,3942948,F1,w66217001r,ns.w.662170:01.r.sma,662170,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
LIPSEY,Alabama,P,395.8,3942949,F1,w66218101r,ns.w.662181:01.r.sma,662181,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 397.1/397.2,Alabama,P,397.2,3942950,F1,w66218201r,ns.w.662182:01.r.sma,662182,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
BON AIR,Alabama,P,398.5,3942951,F1,w66218301r,ns.w.662183:01.r.sma,662183,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
CHILDERSBURG,Alabama,P,399.8,3942952,F1,w66218401r,ns.w.662184:01.r.sma,662184,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 402.2/402.3,Alabama,P,402.25,3942953,F1,w66218501r,ns.w.662185:01.r.sma,662185,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 405.2/405.3,Alabama,P,405.3,3942954,F1,w66218601r,ns.w.662186:01.r.sma,662186,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
VINCENT,Alabama,P,407.8,3942955,F1,w66218701r,ns.w.662187:01.r.sma,662187,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SPRING,Alabama,P,408.7,3942956,F1,w66218801r,ns.w.662188:01.r.sma,662188,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 411.3/411.4,Alabama,P,411.4,3942957,F1,w66218901r,ns.w.662189:01.r.sma,662189,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
BEULAH,Alabama,P,414.3,3942958,F1,w66219001r,ns.w.662190:01.r.sma,662190,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
STERRETT,Alabama,P,415.4,3942959,F1,w66220101r,ns.w.662201:01.r.sma,662201,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 418.0/418.1,Alabama,P,418,3942960,F1,w66220201r,ns.w.662202:01.r.sma,662202,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
WINBURN,Alabama,P,420.5,3942961,F1,w66220301r,ns.w.662203:01.r.sma,662203,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
OAK,Alabama,P,421.5,3942962,F1,w66220401r,ns.w.662204:01.r.sma,662204,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 423.4/423.5,Alabama,P,423.5,3942963,F1,w66220501r,ns.w.662205:01.r.sma,662205,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
PTC WP 115.8,Alabama,MB,115.8,3944107,MTA17-2019-018,w66114001r,ns.w.661140:01.r.sma,661140,0,0,4000,0,1,ON,,,,,"661140,1","661140,2","661140,3","661140,4","661140,5","661140,6",3680183,OFF,,,,,,,5,,31:08.6404N, 88:00.4774W,23
14th Street Remote 2,Alabama,,143.45,3944116,,w65501201r,ns.w.655012:01.r.sma,655012,0,0,4000,0,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 797.0,Alabama,,797,3944117,,w65413301r,ns.w.654133:01.r.sma,654133,0,0,4000,0,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
GNAT,Alabama,A,399.06,3944134,,w66009301r,ns.w.660093:01.r.sma,660093,0,0,4000,0,1,ON,,,,,"660093,1","660093,2","660093,3","660093,4","660093,5","660093,6",3680082,OFF,,,,,,,5,,,,0
WEST HOBGOOD,Alabama,A,402.06,3944135,,w66009501r,ns.w.660095:01.r.sma,660095,0,0,4000,0,1,ON,,,,,"660095,1","660095,2","660095,3","660095,4","660095,5","660095,6",3680082,OFF,,,,,,,5,,,,0
EMCO,Alabama,A,399.86,3944136,,w66009401r,ns.w.660094:01.r.sma,660094,0,0,4000,0,1,ON,,,,,"660094,1","660094,2","660094,3","660094,4","660094,5","660094,6",3680082,OFF,,,,,,,5,,,,0
HOLD OUT,Alabama,A,397.87,3944137,,w66010001r,ns.w.660100:01.r.sma,660100,0,0,4000,0,1,ON,,,,,"660100,1","660100,2","660100,3","660100,4","660100,5","660100,6",3680082,OFF,,,,,,,5,,,,0
12th Avenue,Alabama,A,364.1,3944141,,w66007101r,ns.w.660071:01.r.sma,660071,0,0,4000,0,1,ON,,,,,"660071,1","660071,2","660071,3","660071,4","660071,5","660071,6",,OFF,,,,,,,5,,,,0
McIntyre,Alabama,A,366.2,3944142,,w66007201r,ns.w.660072:01.r.sma,660072,0,0,4000,0,1,ON,,,,,"660072,1","660072,2","660072,3","660072,4","660072,5","660072,6",,OFF,,,,,,,5,,,,0
Wheeler,Alabama,A,379.3,3944143,,w66007301r,ns.w.660073:01.r.sma,660073,0,0,4000,0,1,ON,,,,,"660073,1","660073,2","660073,3","660073,4","660073,5","660073,6",,OFF,,,,,,,5,,,,0
Robertson,Alabama,A,380.9,3944144,,w66007401r,ns.w.660074:01.r.sma,660074,0,0,4000,0,1,ON,,,,,"660074,1","660074,2","660074,3","660074,4","660074,5","660074,6",,OFF,,,,,,,5,,,,0
Forest,Alabama,A,392.88,3944145,,w66009101r,ns.w.660091:01.r.sma,660091,0,0,4000,0,1,ON,,,,,"660091,1","660091,2","660091,3","660091,4","660091,5","660091,6",,OFF,,,,,,,5,,,,0
Leighton,Alabama,A,395.67,3944146,,w66009201r,ns.w.660092:01.r.sma,660092,0,0,4000,0,1,ON,,,,,"660092,1","660092,2","660092,3","660092,4","660092,5","660092,6",,OFF,,,,,,,5,,,,0
FORD,Central,A,0.3,3940374,MTA44-2020-003,w60106101r,ns.w.601061:01.r.sma,601061,0,9,4000,0,1,ON,,,,,"601061,1","601061,2","601061,3","601061,4","601061,5","601061,6",3680076,OFF,,,,,,,5,,36:35.5672N, 82:10.7821W,523
SIG 3.4/3.5,Central,A,3.5,3940375,MTA44-2020-003,w60105001r,ns.w.601050:01.r.sma,601050,0,0,4000,0,1,ON,,,,,"601050,1","601050,2","601050,3","601050,4","601050,5","601050,6",3680076,OFF,,,,,,,5,,36:33.0995N, 82:10.6087W,496
SIG 6.0/6.1,Central,A,6,3940376,MTA44-2020-003,w60104901r,ns.w.601049:01.r.sma,601049,0,0,4000,0,1,ON,,,,,"601049,1","601049,2","601049,3","601049,4","601049,5","601049,6",3680397,OFF,,,,,,,5,,36:31.5256N, 82:12.6749W,460
SIG 8.8/8.9,Central,A,8.9,3940377,MTA44-2020-003,w60104801r,ns.w.601048:01.r.sma,601048,0,0,4000,0,1,ON,,,,,"601048,1","601048,2","601048,3","601048,4","601048,5","601048,6",3680397,OFF,,,,,,,5,,36:29.8241N, 82:14.3358W,470
SIG 11.8/11.9,Central,A,11.8,3940378,,w60104701r,ns.w.601047:01.r.sma,601047,0,0,4000,0,WSRS,ON,,,,,"601047,1","601047,2","601047,3","601047,4","601047,5","601047,6",,OFF,,,,,,,5,,,,0
CURTIS,Central,A,13.8,3940379,MTA44-2020-003,w60104601r,ns.w.601046:01.r.sma,601046,0,0,4000,0,1,ON,,,,,"601046,1","601046,2","601046,3","601046,4","601046,5","601046,6",3680397,OFF,,,,,,,5,,36:26.5954N, 82:16.5489W,463
PINEY FLATS,Central,A,15.76,3940380,MTA44-2020-003,w60104501r,ns.w.601045:01.r.sma,601045,0,0,4000,0,1,ON,,,,,"601045,1","601045,2","601045,3","601045,4","601045,5","601045,6",3680397,OFF,,,,,,,5,,36:25.3861N, 82:17.8154W,483
SIG 18.5/18.6,Central,A,18.6,3940381,MTA44-2020-003,w60104401r,ns.w.601044:01.r.sma,601044,0,0,4000,0,1,ON,,,,,"601044,1","601044,2","601044,3","601044,4","601044,5","601044,6",3680075,OFF,,,,,,,5,,36:23.2805N, 82:17.5103W,449
SIG 20.8/20.9,Central,A,20.8,3940382,MTA44-2020-003,w60104301r,ns.w.601043:01.r.sma,601043,0,0,4000,0,1,ON,,,,,"601043,1","601043,2","601043,3","601043,4","601043,5","601043,6",3680075,OFF,,,,,,,5,,36:21.5425N, 82:18.2184W,466
SIG 23.2/23.3,Central,A,23.2,3940383,MTA44-2020-003,w60104201r,ns.w.601042:01.r.sma,601042,0,0,4000,0,1,ON,,,,,"601042,1","601042,2","601042,3","601042,4","601042,5","601042,6",3680075,OFF,,,,,,,5,,36:20.0393N, 82:20.0552W,488
SIG 23.9,Central,A,23.9,3940384,MTA44-2020-003,w60104101r,ns.w.601041:01.r.sma,601041,0,0,4000,0,1,ON,,,,,"601041,1","601041,2","601041,3","601041,4","601041,5","601041,6",3680075,OFF,,,,,,,5,,36:19.7046N, 82:20.6001W,486
SIG 24.0,Central,A,24,3940385,MTA44-2020-003,w60104001r,ns.w.601040:01.r.sma,601040,0,0,4000,0,1,ON,,,,,"601040,1","601040,2","601040,3","601040,4","601040,5","601040,6",3680075,OFF,,,,,,,5,,36:19.5827N, 82:20.7328W,491
SIG 26.0/26.1,Central,A,26.1,3940386,MTA44-2020-003,w60103001r,ns.w.601030:01.r.sma,601030,0,0,4000,0,1,ON,,,,,"601030,1","601030,2","601030,3","601030,4","601030,5","601030,6",3680075,OFF,,,,,,,5,,36:18.4167N, 82:22.2128W,510
SIG 29.3/29.4,Central,A,29.36,3940387,MTA44-2020-003,w60102901r,ns.w.601029:01.r.sma,601029,0,0,4000,0,1,ON,,,,,"601029,1","601029,2","601029,3","601029,4","601029,5","601029,6",3680075,OFF,,,,,,,5,,36:18.7447N, 82:25.2736W,549
SIG 31.7/31.8,Central,A,31.7,3940388,MTA44-2020-003,w60102801r,ns.w.601028:01.r.sma,601028,0,0,4000,0,1,ON,,,,,"601028,1","601028,2","601028,3","601028,4","601028,5","601028,6",3680075,OFF,,,,,,,5,,36:17.3854N, 82:27.5149W,531
SAND VALLEY,Central,A,35.9,3940389,MTA44-2020-003,w60102701r,ns.w.601027:01.r.sma,601027,0,0,4000,0,1,ON,,,,,"601027,1","601027,2","601027,3","601027,4","601027,5","601027,6",3680075,OFF,,,,,,,5,,36:15.9327N, 82:30.8421W,503
